id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30728184,"Un apartamento soleado en Lavapiés, Madrid",68375357,Blanca,Centro,Embajadores,40.40717,-3.70578,Entire home/apt,47,3,25,2019-07-05,3.62,1,283
30728962,18 MC YOLO APARTAMENTO ALBUFERA III,135337466,Mc Yolo,Puente de Vallecas,San Diego,40.39441,-3.66411,Entire home/apt,50,1,1,2019-06-03,0.79,18,81
30730030,"Espacio disponible amplio para uno,dos o tres días",230008471,Salah,Villa de Vallecas,Casco Histórico de Vallecas,40.36077,-3.5993,Shared room,19,1,0,,,1,180
30730075,Cozy studio near El Retiro and Prado Museum,229993696,Dolores Y Socorro,Arganzuela,Palos de Moguer,40.40709,-3.69396,Entire home/apt,60,1,15,2019-07-03,2.53,1,325
30730441,Lovely 3-Bed Apartment next to Fuencarral,230009814,Álvaro,Fuencarral - El Pardo,Valverde,40.49483,-3.69343,Entire home/apt,60,1,6,2019-06-20,0.96,1,321
30732338,Gran Via-Pl España. Terrace (PLG),198046109,Luis & Gunter,Centro,Universidad,40.42621,-3.70751,Entire home/apt,52,1,22,2019-06-24,3.30,5,0
30732543,UD Apartments - Central Gran Via Apartment - Atico 1 with terrace (2BR),156294948,Lorenzo,Centro,Universidad,40.42399,-3.71045,Entire home/apt,1017,1,1,2019-02-11,0.20,3,122
30732685,Acogedor apartamento –estudio en Chamberí,230020944,Monica,Chamberí,Rios Rosas,40.43919,-3.69271,Entire home/apt,65,4,4,2019-04-22,0.63,1,37
30734070,PRECIOSO APTO1 CENTRO HISTORICO. PLAZA VILLA,230030303,Maria,Centro,Palacio,40.41439,-3.71067,Entire home/apt,80,1,24,2019-06-11,3.71,4,165
30734150,Apartamento situado a 10 minutos de Opera,230032172,Sergio,Carabanchel,Opañel,40.39126,-3.72476,Entire home/apt,50,1,16,2019-06-29,2.33,1,76
30734873,Stunning 3 bedroom apartment next to Retiro Park,12506315,Javier,Retiro,Ibiza,40.41943,-3.67845,Entire home/apt,200,4,13,2019-06-27,2.83,2,93
30735321,Lovely & Chic one bed apartment next to El Prado,230035798,Jose Luis,Centro,Cortes,40.41442,-3.69574,Entire home/apt,55,1,13,2019-06-25,2.85,1,341
30737171,Bright Salamanca | Light & color in Salamanca area,96446898,Oasis Collections,Salamanca,Castellana,40.43571,-3.68083,Entire home/apt,77,30,1,2019-06-22,1,10,309
30753507,apartamento zona cuzco,64913401,Ignacio,Tetuán,Castillejos,40.45939,-3.69511,Entire home/apt,65,2,17,2019-07-08,2.68,1,354
30755714,Habitación de lo mas acojedora y cómoda en Madrid,230145656,Mayte,Ciudad Lineal,San Pascual,40.44374,-3.65459,Private room,27,1,19,2019-07-06,2.74,1,89
30755749,New!Cozy & beautiful apartment next to Plaza Mayor,50648232,Lina,Centro,Palacio,40.41329,-3.70959,Entire home/apt,80,2,36,2019-07-05,5.45,7,57
30755991,ALMIRANTE,226793524,Beleco Sl,Centro,Justicia,40.42168,-3.695,Entire home/apt,135,3,2,2019-01-05,0.31,11,19
30756103,Moncloa city center apartment,230147032,Jose Maria Y Alonso,Chamberí,Gaztambide,40.43332,-3.71578,Entire home/apt,55,2,19,2019-06-16,2.75,2,25
30756852,Excelente ubicación ZONA NORTE MADRID,230152535,Cruz,Fuencarral - El Pardo,Pilar,40.47624,-3.71566,Private room,35,1,1,2018-12-23,0.15,1,0
30757850,1 Bedroom Apartment Slow Suites Bellas Artes,227755992,Slow Suites Bellas Artes,Centro,Cortes,40.41808,-3.69617,Entire home/apt,250,1,1,2019-01-16,0.17,6,338
30759601,"Retiro. Servicios, transporte y ocio máximo 15 min",230168330,María,Retiro,Pacífico,40.40667,-3.67472,Private room,30,2,21,2019-07-01,5.43,1,308
30759802,Studio Apartment in Calle Carretas,36963267,Urban Vida Stays,Centro,Sol,40.41586,-3.70389,Entire home/apt,70,15,3,2019-07-02,0.56,35,336
30760039,Spacious superior studio in Puerta del Sol,36963267,Urban Vida Stays,Centro,Sol,40.41583,-3.70339,Entire home/apt,69,3,11,2019-07-05,2.64,35,305
30760308,1 bedroom apartment in Calle Carretas,36963267,Urban Vida Stays,Centro,Sol,40.41555,-3.70408,Entire home/apt,69,3,14,2019-07-02,3.39,35,341
30760432,STUDIO ATOCHA- MAD- City center MAD,39079589,Constanza Y Juan,Centro,Embajadores,40.41293,-3.7021,Entire home/apt,70,3,25,2019-07-07,3.64,1,79
30761466,Refurbished and bright-Pool-1 BED 1 BATH-CHUECA,230178989,Fullmoon Singular,Centro,Universidad,40.42307,-3.70076,Entire home/apt,78,2,27,2019-07-04,3.91,2,129
30761904,Eric Vökel Boutique Apartments - Madrid Suites - 2 Bedroom 2 Bathroom Apartment,228209721,Eric,Centro,Universidad,40.42548,-3.70816,Entire home/apt,140,1,0,,,3,318
30761923,Eric Vokel Boutique Aparments - Atocha Suites - 2 Bedrooms 1 Bathroom Aparment,228209924,Eric,Arganzuela,Palos de Moguer,40.40536,-3.69422,Entire home/apt,130,1,1,2019-02-17,0.21,5,293
30761941,Eric Vökel Boutique Apartments - Madrid Apartments - Duplex with 3 Bedrooms and 2 Bathrooms,228209721,Eric,Centro,Universidad,40.4274,-3.7067,Entire home/apt,169,1,2,2019-04-28,0.41,3,260
30761960,Eric Vokel Boutique Apartments - Atocha Suites - 1 Bedroom 1 Bathroom Apartment,228209924,Eric,Arganzuela,Palos de Moguer,40.40533,-3.69348,Entire home/apt,90,1,0,,,5,319
30761981,Eric Vökel Boutique Apartments - 2 Bedrooms 1 Bathroom,228209721,Eric,Centro,Universidad,40.42676,-3.70678,Entire home/apt,110,1,2,2019-05-17,0.44,3,322
30762068,COZY LOFT AT  HISTORICAL CENTER MADRID,22145359,Rosalba,Centro,Palacio,40.41615,-3.71004,Entire home/apt,67,3,17,2019-07-08,3.11,2,295
30762108,Eric Vokel Boutique Aparments - Atocha Suites - 1 Bedroom Penthouse with Terrace,228209924,Eric,Arganzuela,Palos de Moguer,40.40512,-3.69417,Entire home/apt,110,1,0,,,5,309
30762228,Eric Vokel Boutique Aparments - Atocha Suites - 2 Bedrooms 2 Bathrooms Aparment,228209924,Eric,Arganzuela,Palos de Moguer,40.40579,-3.69349,Entire home/apt,140,1,5,2019-06-16,0.87,5,311
30762230,Cozy studio near Plaza Mayor,121980622,Lola,Centro,Sol,40.41477,-3.70433,Entire home/apt,39,1,21,2019-07-09,3.26,34,129
30762929,"Panoramic View to Plaza Mayor, Apto. C / Imperial",40877988,Eduardo Y Raul,Centro,Sol,40.41509,-3.70733,Entire home/apt,200,3,21,2019-07-02,3.33,54,4
30770089,Nuevo piso piscina-barrio Salamanca2 WiZinkcenter,48033079,Isaac,Salamanca,Lista,40.43134,-3.67383,Entire home/apt,79,2,25,2019-07-05,3.97,14,232
30774074,Atico arniches,100288098,Ivan,Centro,Embajadores,40.40627,-3.70829,Entire home/apt,90,2,36,2019-06-01,5.65,1,0
30779491,"Individual privada wifi, calefacción, metro linea1",230294431,Ivana,Tetuán,Berruguete,40.46291,-3.70506,Private room,20,1,13,2019-04-07,1.99,1,190
30780217,Acogedora Habitación en el corazón de Madrid,130469023,Selene,Centro,Universidad,40.42237,-3.70787,Private room,30,1,1,2018-12-19,0.15,1,88
30782175,Fantastico  piso en Malasaña centro de Madrid!!!!,230226281,Jesus,Centro,Universidad,40.422,-3.70281,Entire home/apt,75,3,17,2019-06-28,4.32,1,164
30782778,"Spacious, modern and next to the metro.",230312726,Saul,Puente de Vallecas,San Diego,40.39509,-3.66499,Entire home/apt,75,1,51,2019-07-07,7.65,1,102
30783806,Balcón Preciados Puerta del Sol Km0 Madrid centro,51401012,Leticia,Centro,Sol,40.41845,-3.70527,Entire home/apt,129,1,4,2019-06-16,0.59,5,305
30783992,Encantador duplex en pleno centro.,4679827,Cecilia,Centro,Embajadores,40.40765,-3.70115,Entire home/apt,125,1,3,2019-06-02,0.47,1,87
30784254,Double room with private bathroom I,230314809,Jorge,Centro,Embajadores,40.40999,-3.70462,Private room,48,1,47,2019-07-05,7.50,3,251
30784618,Double room with private bathroom D,230314809,Jorge,Centro,Embajadores,40.40936,-3.70418,Private room,49,1,74,2019-07-05,11.87,3,334
30784919,Studio Apartment in Calle Ventura,36963267,Urban Vida Stays,Centro,Cortes,40.41635,-3.69799,Entire home/apt,51,30,0,,,35,190
30785113,One Bedroom Apartment in Calle Ventura,36963267,Urban Vida Stays,Centro,Cortes,40.41671,-3.69832,Entire home/apt,49,31,0,,,35,343
30787758,FRESH air BIG SINGLE Bed near IE-close center TOWM,228030888,Ugo,Chamartín,El Viso,40.4435,-3.67842,Private room,35,4,3,2019-07-02,0.87,2,358
30787812,Alquiler de habitación.,189978513,Reina,Puente de Vallecas,San Diego,40.39448,-3.66287,Private room,30,3,1,2019-05-02,0.43,1,135
30789437,Cozy and Refurbished- 1BED 1BATH-MALASAÑA,230178989,Fullmoon Singular,Centro,Universidad,40.42673,-3.70623,Entire home/apt,78,2,7,2019-04-30,1.10,2,225
30793019,Acogedor y precioso estudio en Bravo Murillo.,200234643,Pedro,Tetuán,Cuatro Caminos,40.45073,-3.70245,Entire home/apt,55,2,8,2019-03-17,1.26,2,0
30793906,Suite de Lujo en el Corazón de Madrid. VIP.,230385595,Madrid,Centro,Palacio,40.41318,-3.71108,Entire home/apt,95,2,28,2019-07-02,4.47,1,171
30796571,COZY MADRID STUDIO,223181114,Jorge,Salamanca,Castellana,40.43441,-3.6861,Entire home/apt,85,2,0,,,1,13
30800776,Private room in new appartment in the center,80870455,Constanza,Chamberí,Almagro,40.43211,-3.6969,Private room,25,7,0,,,2,68
30805125,LUXURY APARTMENT MALASAÑA MADRID,3044784,Pilar,Centro,Universidad,40.42329,-3.70389,Entire home/apt,90,2,12,2019-06-17,2.40,1,157
30805739,OFERTA SOLO PARA VERANO! DISFRUTA MADRID HISTÓRICO,3613038,Elsa,Centro,Palacio,40.4175,-3.71096,Entire home/apt,150,3,1,2019-01-01,0.16,1,133
30805887,LEEWAYS APARTMENT in ORIENTE,107141654,Leeways,Centro,Palacio,40.41789,-3.71034,Entire home/apt,200,1,29,2019-07-04,6.08,64,162
30806210,Malasaña 4PAX- 2BRD,49442069,Marta Y Juan,Centro,Universidad,40.4277,-3.70947,Entire home/apt,75,3,23,2019-06-13,3.61,1,75
30806793,PUERTA DEL SOL CITY CENTER IV,128990132,Roberto,Centro,Sol,40.41547,-3.70608,Entire home/apt,140,1,1,2019-02-17,0.21,8,122
30807322,UD Apartments - Central Gran Via Apartment - Atico 2 - 2BR,156294948,Lorenzo,Centro,Universidad,40.42369,-3.70944,Entire home/apt,1017,1,4,2019-06-03,0.64,3,115
30807527,Apartamento Madrid Centro,171979103,Alex,Centro,Embajadores,40.40703,-3.7006,Entire home/apt,49,2,15,2019-05-19,2.33,9,363
30807654,Double nice room in Chamartin,2563986,Elena,Chamartín,Hispanoamérica,40.45797,-3.68632,Shared room,36,30,0,,,4,23
30808245,Cozy apartment for 8pax in Madrid- 4BDR-,52619867,Jorge Y Marina,Retiro,Adelfas,40.40338,-3.66762,Entire home/apt,60,3,16,2019-06-24,2.53,1,131
30808308,Habitación muy cerca del Aeropuerto Barajas,230475668,Jesús,Barajas,Timón,40.47363,-3.59216,Private room,60,1,13,2019-06-02,2.36,1,31
30808704,PERFECTO PISO EN MADRID CON TODO LO QUE NECESITAS!,115839544,Josie,Carabanchel,Vista Alegre,40.38314,-3.74861,Entire home/apt,68,1,16,2019-07-08,2.77,2,4
30809199,Amparo • Apartment in Lavapiés 6 Pax- WIFI,164238204,Daniel,Centro,Embajadores,40.41147,-3.70439,Entire home/apt,80,3,21,2019-06-16,3.54,4,116
30809278,MADRID ROYAL PALACE APARTMENT FOR TWO,4615520,"Alfredo, Marta Y Eduardo - Mahdrid",Centro,Palacio,40.42124,-3.71051,Entire home/apt,62,3,23,2019-07-03,4.04,13,54
30809685,Apartamento con terraza privada -  Atico PentHouse,105795094,Orlando,Arganzuela,Acacias,40.40482,-3.70452,Entire home/apt,63,1,38,2019-07-04,5.91,4,276
30810277,NICE DUPLEX WITH AMAZING TERRACE IN CENTRAL MADRID,4615520,"Alfredo, Marta Y Eduardo - Mahdrid",Centro,Embajadores,40.40967,-3.70087,Entire home/apt,72,3,24,2019-07-02,4.14,13,14
30810577,Princesa's Balcony in Gran Vía and Plaza España,40877988,Eduardo Y Raul,Moncloa - Aravaca,Argüelles,40.42543,-3.71282,Entire home/apt,95,2,17,2019-06-29,2.97,54,113
30811518,Amazing Apartament in Lavapies,9193333,La Casa De Mito,Centro,Embajadores,40.40774,-3.70061,Entire home/apt,89,4,14,2019-06-16,3.31,9,114
30812276,Chamberí- 3 dormitorios-Inmejorable ubicación.,22321820,Vanrays,Chamberí,Almagro,40.43731,-3.69773,Entire home/apt,110,3,15,2019-07-07,2.98,17,44
30812350,Apartment Madrid Center- Lavapiés -4PAX,230329957,Antonio,Centro,Embajadores,40.4086,-3.70308,Entire home/apt,65,3,13,2019-06-23,2.05,1,82
30816105,ESTUDIO BOHEMIO EN CASCO HISTÓRICO,34654589,Esperanza,Centro,Embajadores,40.41138,-3.70448,Entire home/apt,60,2,0,,,2,230
30816466,Charming Reina Sofía II - Buhardilla ideal para 4,210584350,Juan,Centro,Embajadores,40.4075,-3.69854,Entire home/apt,78,1,6,2019-06-23,0.93,2,149
30816629,36m2 Apartment -Trafalgar neighbourhood- 4PAX,12966692,Jesus,Chamberí,Trafalgar,40.43282,-3.70001,Entire home/apt,90,3,20,2019-07-07,3.35,1,104
30820116,GRAN VIA Spacious Apartment 7 People BEST LOCATION,37818417,Walter,Centro,Universidad,40.42182,-3.70299,Entire home/apt,29,1,40,2019-07-03,5.80,1,114
30820737,Double bedroom in VERY CENTRAL apartment,10600017,Alberto,Centro,Justicia,40.42042,-3.70075,Private room,35,3,40,2019-07-07,7.23,3,76
30822633,suiet de paz,230558058,Arash,Tetuán,Almenara,40.46981,-3.69472,Entire home/apt,44,2,2,2019-01-13,0.32,1,32
30822791,Una habitacion para viajeros en madrid,230549742,Lei,Tetuán,Berruguete,40.4625,-3.70325,Private room,23,3,6,2019-06-29,0.95,2,365
30822843,Una habitacion para viajeros,230549742,Lei,Tetuán,Berruguete,40.46184,-3.70279,Private room,24,3,5,2019-06-16,0.72,2,271
30831499,Classy apartment in La Latina.,230608196,Moshe,Centro,Embajadores,40.40972,-3.7054,Entire home/apt,110,2,18,2019-07-02,2.77,1,246
30834350,"Comfy home stay, bed & breakfast. Chueca",23200625,Alberto,Centro,Justicia,40.42064,-3.69805,Private room,60,1,61,2019-06-20,8.84,3,0
30839966,Encantador y cómodo. A/C. Centro de Madrid,12898424,Cipri,Centro,Palacio,40.40925,-3.71191,Entire home/apt,75,2,16,2019-06-25,2.50,3,179
30847575,PRECIOUS AND SPACIOUS RETREAT | SOL | FAST WIFI,230639229,Javier,Centro,Sol,40.41635,-3.70135,Entire home/apt,55,2,1,2019-01-27,0.18,2,0
30848303,M4 Rest in Goya - XXL Bed,119279565,Rocio,Salamanca,Goya,40.42539,-3.67859,Entire home/apt,57,2,10,2019-07-02,2.10,1,165
30848334,PRECIOSO APTO2 CENTRO HISTÓRICO. PLAZA VILLA,230030303,Maria,Centro,Palacio,40.41613,-3.70908,Entire home/apt,80,1,31,2019-06-26,4.79,4,123
30849967,LA CASA DE CHEYENNE.,59363431,Cheyenne,Centro,Palacio,40.40901,-3.71135,Entire home/apt,65,4,24,2019-05-21,4.19,1,123
30852020,En mi casa como en tu casa 1,226358473,Alexander,Ciudad Lineal,Pueblo Nuevo,40.43408,-3.64527,Private room,25,2,19,2019-07-01,3.05,2,88
30854189,Private room near the centre and Atocha,44864624,Sara,Puente de Vallecas,Numancia,40.39832,-3.66462,Private room,27,3,11,2019-06-23,1.69,1,67
30857968,Gran apartamento Madrid,229589205,Stéphanie,Chamartín,Hispanoamérica,40.45681,-3.67559,Entire home/apt,85,2,15,2019-06-30,2.73,1,111
30875854,Alquilo habitación para la final  Champions league,228872027,Elba,San Blas - Canillejas,Hellín,40.42988,-3.61942,Private room,250,3,0,,,6,99
30877342,Príncipe - Madflats Collection,112373304,Daniel,Centro,Cortes,40.41483,-3.70093,Entire home/apt,98,1,3,2019-03-30,0.49,44,328
30877670,Appartamento acogedor en pleno centro de Madrid,13734549,Margaux,Chamberí,Trafalgar,40.4301,-3.70126,Entire home/apt,85,3,1,2019-05-01,0.42,1,37
30883841,PRECIOSO ESTUDIO TURÍSTICO en MADRID - Wifi y A/C,228265315,Javier,Tetuán,Almenara,40.46516,-3.69409,Entire home/apt,65,4,2,2019-01-31,0.32,1,0
30888994,Amplia y luminosa habitación Madrid Centro Wifi,171979103,Alex,Centro,Justicia,40.41977,-3.69856,Private room,39,2,18,2019-06-16,2.89,9,365
30889547,Cómoda y acogedora habitación Madrid Centro Wifi,171979103,Alex,Centro,Justicia,40.41996,-3.6983,Private room,31,2,29,2019-06-18,4.58,9,355
30896178,Cozy apartment for 8pax in Lavapies,230875161,Sergio  Y Marina,Centro,Embajadores,40.40765,-3.69981,Entire home/apt,90,2,33,2019-06-30,5.76,1,63
30899002,Studio in Chamartin-Plaza Castilla with pool,230826173,Lorea,Chamartín,Castilla,40.47116,-3.6868,Entire home/apt,55,2,33,2019-07-08,4.88,1,29
30900397,Estudio en Goya!!,230924409,Esther,Salamanca,Fuente del Berro,40.42602,-3.6672,Entire home/apt,70,2,7,2019-06-01,1.09,1,0
30900656,HABITACION MUY LUMINOSA EN  BARRIO DEL PILAR,230926617,Ignacio,Fuencarral - El Pardo,Peñagrande,40.48101,-3.71833,Private room,40,1,0,,,1,0
30902115,Habitación sencilla a pasos de la línea 5,230938728,Lucia,Latina,Aluche,40.39011,-3.76132,Private room,31,2,1,2018-12-21,0.15,1,364
30902300,Apartamento acogedor en pleno centro de Madrid,230940179,Margaux,Chamberí,Trafalgar,40.42997,-3.70157,Entire home/apt,93,2,2,2019-06-03,1.28,1,0
30903428,HABITACIÓN  MADRID CENTRO,230920598,Luis Danilo,Centro,Universidad,40.42095,-3.70245,Shared room,80,5,0,,,1,364
30904370,☆Cosy Spot☆ Next to the Airport / close to Center,196144449,Nina,Hortaleza,Pinar del Rey,40.47357,-3.63907,Private room,15,1,16,2019-07-03,2.35,1,71
30906058,Hotel Funez,111347206,M Angeles,Puente de Vallecas,Palomeras Bajas,40.3845,-3.66257,Private room,40,1,0,,,2,172
30906506,Apartamento en Madrid,139595528,Limani,Arganzuela,Legazpi,40.39059,-3.69351,Entire home/apt,60,3,16,2019-06-21,2.65,8,42
30906714,Charming 2-bedroom apartment (CENTER),8244614,Mad About You,Carabanchel,San Isidro,40.39865,-3.71589,Entire home/apt,65,3,21,2019-06-16,3.33,18,146
30906946,Ramón,230962471,Ramon,Hortaleza,Pinar del Rey,40.47782,-3.65193,Private room,50,11,0,,,1,0
30907256,Stylish 2-bedroom apartment just by the CENTER,8244614,Mad About You,Carabanchel,San Isidro,40.39853,-3.71791,Entire home/apt,65,3,17,2019-06-23,2.63,18,126
30907405,Elegant 2-bedroom apartment just by the CENTER,8244614,Mad About You,Carabanchel,Opañel,40.39699,-3.71636,Entire home/apt,65,3,15,2019-06-25,2.32,18,136
30909232,Estudio en pleno centro de Madrid,36472961,Maria,Centro,Embajadores,40.41091,-3.6976,Entire home/apt,48,1,0,,,1,264
30915191,Habitacion 10 minutos Wanda Final de Champions.,202040560,Hector,San Blas - Canillejas,Arcos,40.42136,-3.61395,Private room,700,1,0,,,1,365
30920549,Spacious flat for families by Allô Housing,4599639,Allô,Centro,Universidad,40.42831,-3.70298,Entire home/apt,130,2,5,2019-06-09,2.46,24,195
30920584,Apartment ATOCHA 6PAX RENOVATED,228186638,Ramona,Centro,Embajadores,40.40974,-3.69407,Entire home/apt,60,3,23,2019-07-08,3.54,1,118
30923191,Habitación con piscina,61703184,Ana,San Blas - Canillejas,Rosas,40.43071,-3.60643,Private room,15,1,1,2019-06-04,0.81,1,300
30925546,Dazzling Apt. On Plaza España C/Princesa,40877988,Eduardo Y Raul,Moncloa - Aravaca,Argüelles,40.42412,-3.7139,Entire home/apt,105,2,24,2019-06-28,3.81,54,112
30926991,Spacious 2 Bed - Modern Flat in Madrid!,21257222,Marcos,Moratalaz,Fontarrón,40.40652,-3.65905,Entire home/apt,65,2,19,2019-06-02,2.95,1,0
30927221,Wonderful Studio with  A/C in Bellas Vistas BER1A,206349691,Mike,Tetuán,Berruguete,40.45697,-3.70536,Entire home/apt,39,1,1,2018-12-30,0.16,89,365
30927601,Wonderful Studio with  A/C in Bellas Vistas BER1B,206349691,Mike,Tetuán,Berruguete,40.45786,-3.70311,Entire home/apt,1122,1,1,2019-02-28,0.23,89,320
30927875,Wonderful Studio with  A/C in Bellas Vistas BER1C,206349691,Mike,Tetuán,Berruguete,40.45686,-3.7053,Entire home/apt,39,1,0,,,89,27
30927883,Wonderful Studio with  A/C in Bellas Vistas BER1D,206349691,Mike,Tetuán,Berruguete,40.45673,-3.70375,Entire home/apt,1122,1,2,2019-03-15,0.32,89,335
30928052,LOVELY STUDIO IN SOL,231117456,Samia,Centro,Sol,40.41512,-3.70287,Entire home/apt,75,27,4,2019-06-27,0.64,1,0
30929313,Goya Luxury,99018982,Alterhome,Salamanca,Lista,40.42932,-3.67192,Entire home/apt,123,1,4,2019-06-02,1.82,107,353
30929734,Coqueto y acogedor junto a la Plaza Mayor y Sol,121980622,Lola,Centro,Sol,40.41687,-3.70433,Entire home/apt,41,1,20,2019-07-06,3.35,34,128
30930646,Exclusivo loft con terraza en el barrio de moda.,12324983,Ekaitz,Centro,Justicia,40.42532,-3.69588,Entire home/apt,180,2,3,2019-07-07,1.11,1,25
30931073,Chalet 2 plantas recién reformado.,63346986,Miguel Angel,Hortaleza,Apostol Santiago,40.47404,-3.66284,Entire home/apt,95,2,14,2019-06-16,2.40,1,66
30934910,Apartamento Zona Madrid Río,66612356,Alvher Consulting,Carabanchel,Comillas,40.39075,-3.71069,Entire home/apt,69,1,2,2019-02-10,0.32,3,173
30935616,ESTUDIO EN CHUECA,4023064,Lorenzo,Centro,Universidad,40.42184,-3.70151,Entire home/apt,60,2,20,2019-07-02,3.08,6,337
30948431,Luxury Light flat...,231255246,Valentina,Centro,Universidad,40.4214,-3.70682,Entire home/apt,100,2,29,2019-06-30,4.89,2,224
30949073,Luxury Wood flat...,231255246,Valentina,Centro,Universidad,40.42168,-3.70689,Entire home/apt,70,2,24,2019-06-30,4.34,2,209
30950139,Acogedor y tranquilo. 5 Pers. 3Hab. WiFi-Parking,231267929,Pedro,Carabanchel,Comillas,40.39585,-3.71418,Entire home/apt,50,2,8,2019-05-29,1.26,1,358
30950444,APARTMENT IN MADRID- 4PAX- Ciudad Lineal,231066017,Joaquín,San Blas - Canillejas,Simancas,40.43816,-3.63413,Entire home/apt,60,3,15,2019-06-30,2.38,1,107
30951228,Great apartment in Goya / O'Donnell,51564174,Álvaro & Tatiana,Retiro,Estrella,40.419,-3.66754,Entire home/apt,111,2,2,2019-07-02,0.31,50,0
30952048,Accessible 2 Bedroom Apartment with Private Parking,228209924,Eric,Arganzuela,Palos de Moguer,40.40405,-3.69375,Entire home/apt,90,1,2,2019-05-02,0.39,5,277
30952586,Excelente.En el corazón del barrio de Las Letras.,77532798,Hermanos García,Centro,Cortes,40.4134,-3.69857,Entire home/apt,110,2,30,2019-07-03,4.71,3,86
