MXASSETNUM,C,12;DESCRIPTIO,C,105;MINTDISTRI,C,20;NOMBRE_DIS,C,20;MINTBARRIO,C,10;NOMBRE_BAR,C,50;ESTADO,C,50;INSTALLDAT,D;MINTTIPOVI,C,15;MINTNOMBRE,C,254;MINTNUMERO,C,25;MINTNDP,C,20;MODELO,C,254
528279;SITUADO_APARCABICICLETAS - PASEO DE LOS ARTILLEROS 35;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;PASEO;ARTILLEROS;35;31021963;
528480;SITUADO_APARCABICICLETAS - CALLE DEL MERCURIO 20;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;CALLE;MERCURIO;20;11132718;
528282;SITUADO_APARCABICICLETAS - CALLE DE SAN CIPRIANO 46;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;CALLE;SAN CIPRIANO;46;31025058;
528495;"SITUADO_APARCABICICLETAS - 
Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Vicálvaro";19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;PLAZA;DON ANTONIO DE ANDRES;17;11132388;
528281;SITUADO_APARCABICICLETAS - CEIP PEDRO DUQUE;19;VICALVARO;193;VALDERRIVAS;OPERATIVO;;CALLE;MARMOLINA;5;31022043;
528421;SITUADO_APARCABICICLETAS - BIBLIOTECA PUBLICA MUNICIPAL FRANCISCO AYALA;19;VICALVARO;192;VALDEBERNARDO;OPERATIVO;;BULEVAR;INDALECIO PRIETO;21;31025948;
528351;SITUADO_APARCABICICLETAS - CENTRO CULTURAL VALDEBERNARDO;19;VICALVARO;192;VALDEBERNARDO;OPERATIVO;;BULEVAR;INDALECIO PRIETO;21;31025948;
528454;SITUADO_APARCABICICLETAS- COLEGIO EL VALLE VALDEBERNARDO;19;VICALVARO;192;VALDEBERNARDO;OPERATIVO;;CALLE;CORDEL DE PAVONES;2;20153504;
528319;SITUADO_APARCABICICLETAS - ESCUELA MUNICIPAL DE MUSICA DE VICALVARO;19;VICALVARO;192;VALDEBERNARDO;OPERATIVO;;BULEVAR;INDALECIO PRIETO;16;20100387;
528499;SITUADO_APARCABICICLETAS - BULEVAR DE INDALECIO PRIETO 7;19;VICALVARO;192;VALDEBERNARDO;OPERATIVO;;BULEVAR;INDALECIO PRIETO;7;20137375;
528310;SITUADO_APARCABICICLETAS - IES VALDEBERNARDO;19;VICALVARO;192;VALDEBERNARDO;OPERATIVO;;BULEVAR;INDALECIO PRIETO;3;20169020;
528309;SITUADO_APARCABICICLETAS- CENTRO DEPORTIVO MUNICIPAL DE VALDEBERNARDO;19;VICALVARO;192;VALDEBERNARDO;OPERATIVO;;CALLE;LADERA DE LOS ALMENDROS;2;31023316;
528470;SITUADO_APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL DE VILCALVARO;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;PASEO;POLIDEPORTIVO;3;20064592;
528510;SITUADO_APARCABICICLETAS - Colegio Zazuar;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;ZAZUAR;17;11131637;
461388;SITUADO_APARCABICICLETAS - IES VILLA DE VALLECAS;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;VILLARINO DE LOS AIRES;14;11131471;
528465;SITUADO_APARCABICICLETAS - CALLE DE FUENTIDUEÑA 11;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;FUENTIDUEÑA;11;20072213;
528476;"SITUADO_APARCABICICLETAS - 
Centro Deportivo Municipal Miguel Guillén Prim Madrid";18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;FUENTIDUEÑA;19;20072220;
528461;SITUADO_APARCABICICLETAS - CALLE DE FUENTIDUEÑA 41;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;FUENTIDUEÑA;41;20072202;
528478;SITUADO_APARCABICICLETAS - CALLE DE LA HUELGA 6;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;HUELGA;6;11131349;
528474;SITUADO_APARCABICICLETAS - CALLE DEL CONGOSTO 35;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;CONGOSTO;35;11131198;
529234;SITUADO_APARCABICICLETAS - CEIP JUAN GRIS;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;PASAJE;CONGOSTO;8;31047174;
528479;SITUADO_APARCABICICLETAS - Instalación Deportiva Municipal Mar Abierto;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CAMINO;SUERTE;46;31022508;
528483;SITUADO_APARCABICICLETAS;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;MONTES DE BARBANZA;25;11131316;
528475;SITUADO_APARCABICICLETAS - CALLE DE LA REVOLTOSA 19;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;LA REVOLTOSA;28;31009866;
528488;SITUADO_APARCABICICLETAS - CALLE DE LA SIERRA DE PALOMERAS 12B;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;SIERRA DE PALOMERAS;12B;31051361;
528468;SITUADO_APARCABICICLETAS - CALLE DE LA PEÑA VEIGA 6;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;PEÑA VEIGA;6;20165248;
528481;SITUADO_APARCABICICLETAS - CALLE DEL MONTE AYA 12;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;MONTE AYA;12;11130387;
528473;SITUADO_APARCABICICLETAS - CP Educación Infantil Primaria Y Secundaria Liceo Versalles;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;PUERTO DE SOMOSIERRA;13;11130418;
528494;SITUADO_APARCABICICLETAS - Oficina de Atención a la Ciudadanía. Villa de Vallecas;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;PASEO;FEDERICO GARCIA LORCA;12;11130433;
528472;SITUADO_APARCABICICLETAS - Centro Cultural Francisco Fatou;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;MANUEL VELEZ;10;11129720;
528471;SITUADO_APARCABICICLETAS - Colegio Sagrado Corazón;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;SAN JAIME;46;11129675;
528489;SITUADO_APARCABICICLETAS - CALLE DE LA SIERRA GADOR 42;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;SIERRA GADOR;42;11129690;
3575550;SITUADO_APARCABICICLETAS - CALLE DE LA SIERRA VIEJA 62;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;26/10/17;CALLE;SIERRA VIEJA;62;31009833;
528552;SITUADO_APARCABICICLETAS - Estación cercanías Vallecas;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;JESUS DEL PINO;32;20150872;
528447;SITUADO_APARCABICICLETAS - Vallecas C.F.;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;PUERTO DE REINOSA;2;31012604;
528482;SITUADO_APARCABICICLETAS - CENTRO JUVENIL EL SITIO DE MI RECREO;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;REAL DE ARGANDA;39;20076127;
528462;SITUADO_APARCABICICLETAS - Escuela De Música Creativa S L;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;AGUSTIN GARCIA MALLA;4;31029535;
528466;SITUADO_APARCABICICLETAS - CALLE DE DIEGO OLIVERA VICTORIO 2;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;DIEGO OLIVERA VICTORIO;2;20128910;
528318;SITUADO_APARCABICICLETAS - Centro Cultural PILAR MIRÓ Villa de Vallecas;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;ENRIQUE GARCIA ALVAREZ;6;31047216;
528501;SITUADO_APARCABICICLETAS - Centro Cultural Zazuar;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;ZAZUAR;4A;31011654;
528507;SITUADO_APARCABICICLETAS - Colegio Público Ciudad de Valencia;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;CERRO DE ALMODOVAR;3;31040956;
528370;"SITUADO_APARCABICICLETAS - 
CENTRO JUVENIL EL ALEPH";18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;ZAZUAR;1A;31010463;
528505;"SITUADO_APARCABICICLETAS - 
C.E.I.P. Ciudad De Valencia";18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;CERRO DE ALMODOVAR;5;31040957;
528427;SITUADO_APARCABICICLETAS - AVENIDA DEL ENSANCHE DE VALLECAS 14F;18;VILLA DE VALLECAS;183;ENSANCHE DE VALLECAS;OPERATIVO;;AVENIDA;ENSANCHE DE VALLECAS;14F;31050904;
528423;SITUADO_APARCABICICLETAS - CALLE DE PUENTEDEY 5F;18;VILLA DE VALLECAS;183;ENSANCHE DE VALLECAS;OPERATIVO;;CALLE;PUENTEDEY;5F;31026424;
528292;SITUADOS_APARCABICILETAS-COLEGIO LA MILAGROSA;11;CARABANCHEL;115;PUERTA BONITA;OPERATIVO;;PLAZA;PARROQUIA;14;11076657;
528293;"SITUADOS_APARCABICICLETAS-
IES EMILIO CASELAR";11;CARABANCHEL;112;OPAÑEL;OPERATIVO;;PLAZA;GANDARA DE ORO;3;11070439;
528295;SITUADOS_APARCABICICLETAS - UNIÓN FEDERAL DE POLICIA;11;CARABANCHEL;115;PUERTA BONITA;OPERATIVO;;PLAZA;CARABANCHEL;4;11076403;
528296;SITUADOS_APARCABICICLETAS-CALLE  VIA LUSITANA 3A;11;CARABANCHEL;117;ABRANTES;OPERATIVO;;CALLE;VIA LUSITANA;3A;31041453;
528299;SITUADOS_APARCABICICLETAS-COLEGIO DIOCESANO MARÍA INMACULADA;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;CALLE;JOAQUIN TURINA;62;11077769;
528303;SITUADOS_APARCABICICLETAS - CALLE DEL CIDRO 10;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;CALLE;CIDRO;10;20045875;
528323;SITUADOS_APARCABICICLETAS - METRO CARABANCHEL ALTO;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;CALLEJON;ROSA;15;20024210;
528324;SITUADOS_APARCABICICLETAS - PLAZA DE LA EMPERATRIZ 5;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;PLAZA;EMPERATRIZ;5;31046099;
528325;SITUADOS_APARCABICILETAS - CENTRO INTEGRADO FRANCISCO DE GOYA;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;CALLE;ALFREDO ALEIX;16;11078232;
528326;SITUADOS_APARCABICILETAS- COLEGIO SALESIANOS CARABANCHEL;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;RONDA;DON BOSCO;3;11077546;
528327;SITUADOS_APARCABICICLETAS - AVENIDA DE LOS POBLADOS 122;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;AVENIDA;POBLADOS;122;31007172;
528328;SITUADOS_APARCABICICLETAS - CALLE DEL JACOBEO 1;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;CALLE;JACOBEO;1;31015103;
528330;SITUADOS_APARCABICICLETAS - COLEGIO ÁRTICA;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;CALLE;MORALES;25C;31037105;
528378;SITUADOS_APARCABICICLETAS - METRO PLAZA ELÍPTICA;11;CARABANCHEL;112;OPAÑEL;OPERATIVO;;AVENIDA;OPORTO;2;11070104;
528380;SITUADOS_APARCABICICLETAS - COMPLEJO DEPORTIVO MUNICIPAL DE LA MINA;11;CARABANCHEL;114;VISTA ALEGRE;OPERATIVO;;CALLE;MONSEÑOR OSCAR ROMERO;41;11075051;
528383;SITUADOS_APARCABICICLETAS - C.D.PUERTA BONITA;11;CARABANCHEL;113;SAN ISIDRO;OPERATIVO;;CALLE;VIA CARPETANA;178;11059074;
528385;SITUADOS_APARCABICICLETAS - AVENIDA DE LOS POBLADOS 106;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;AVENIDA;POBLADOS;106;31007160;
528389;SITUADOS_APARCABICICLETAS - METRO PLAZA ELÍPTICA;11;CARABANCHEL;117;ABRANTES;OPERATIVO;;PLAZA;FERNANDEZ LADREDA;3;31031809;
528391;SITUADOS_APARCABICICLETAS - CALLE DE LA LONJA DE LA SEDA 41;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;CALLE;LONJA DE LA SEDA;41;31005005;
528393;SITUADOS_APARCABICICLETAS - CALLE DE LOS MORALES 33;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;CALLE;MORALES;33;31027097;
528394;SITUADOS_APARCABICICLETAS - CALLE DE ATAPUERCA 5E;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;;CALLE;ATAPUERCA;5E;31010237;
528397;SITUADOS_APARCABICICLETAS - CALLE DE NUESTRA SEÑORA DE LA LUZ 11;11;CARABANCHEL;114;VISTA ALEGRE;OPERATIVO;;CALLE;NUESTRA SEÑORA DE LA LUZ;11;20168102;
528398;SITUADOS_APARCABICICLETAS - CALLE DE CASTROJERIZ 18;11;CARABANCHEL;114;VISTA ALEGRE;OPERATIVO;;CALLE;CASTROJERIZ;18;11075309;
528399;SITUADOS_APARCABICICLETAS - CEPA VISTA ALEGRE;11;CARABANCHEL;115;PUERTA BONITA;OPERATIVO;;CALLE;GENERAL RICARDOS;179B;31009511;
528400;SITUADOS_APARCABICICLETAS-COLEGIO SANTA RITA;11;CARABANCHEL;115;PUERTA BONITA;OPERATIVO;;CALLE;EUGENIA DE MONTIJO;53;11076656;
3568866;SITUADOS_APARCABICICLETAS-AVENIDA DE OPORTO 100;11;CARABANCHEL;112;OPAÑEL;OPERATIVO;;GLORIETA;VALLE DE ORO;6;11070358;
3568867;SITUADOS_APARCABICICLETAS-AVENIDA DE OPORTO 30;11;CARABANCHEL;112;OPAÑEL;OPERATIVO;;AVENIDA;OPORTO;32;11070159;
3568890;SITUADOS_APARCABICICLETAS-CALLE DE BLASA PEREZ 1;11;CARABANCHEL;113;SAN ISIDRO;OPERATIVO;;CALLE;GENERAL RICARDOS;126;31028689;
3568892;SITUADOS_APARCABICICLETAS-CALLE DE SANTA LUCRECIA 11;11;CARABANCHEL;112;OPAÑEL;OPERATIVO;;CALLE;SANTA LUCRECIA;11;31000482;
528402;SITUADOS_APARCABICICLETAS - CALLE DE NUESTRA SEÑORA DE LA ANTIGUA 52C;11;CARABANCHEL;115;PUERTA BONITA;OPERATIVO;;CALLE;NUESTRA SEÑORA DE LA ANTIGUA;52C;31052352;
528575;SITUADO_APARCABICICLETAS - Estación de metro Las Suertes;18;VILLA DE VALLECAS;183;ENSANCHE DE VALLECAS;OPERATIVO;;CALLE;CAÑADA DEL SANTISIMO;45;31026236;
3575644;SITUADOS_APARCABICICLETAS - CEIP MAESTRO PADILLA;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;14/11/17;AVENIDA;PESETA;112;31040803;
528332;SITUADOS_APARCABICICLETAS - I.E.S. VISTA ALEGRE;11;CARABANCHEL;115;PUERTA BONITA;OPERATIVO;;CALLE;GENERAL RICARDOS;177;20149525;
528485;SITUADO_APARCABICICLETAS - CALLE DE PUENTELARRA 28;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;PUENTELARRA;25;11131721;
528559;SITUADO_APARCABICICLETAS - PABELLON MUNICIPAL DE DEPORTES CERRO ALMODOVAR;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;Calle;Cerro Almodóvar;9;31044545;
3575653;SITUADOS_APARCABICICLETAS - CALLE DEL PATRIMONIO DE LA HUMANIDAD 37;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;14/11/17;CALLE;PATRIMONIO DE LA HUMANIDAD;37;31034585;
528449;SITUADO_APARCABICICLETAS - CALLE DEL PADRE LLANOS 5;13;PUENTE DE VALLECAS;131;ENTREVIAS;OPERATIVO;;CALLE;PADRE LLANOS;5;20173638;
528305;SITUADO_APARCABICICLETAS - CALLE DEL PUERTO DE BALBARAN 127;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;CALLE;PUERTO DE BALBARAN;127;20081324;
528368;SITUADO_APARCABICICLETAS - AVENIDA  ENTREVIAS 92;13;PUENTE DE VALLECAS;131;ENTREVIAS;OPERATIVO;;AVENIDA;ENTREVIAS;92;11088012;
528320;SITUADO_APARCABICICLETAS - BIBLIOTECA PUBLICA MUNICIPAL DE VICALVARO;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;CALLE;VILLARDONDIEGO;36;20097401;
528502;SITUADO_APARCABICICLETAS - CALLE DE MINERVA 161;19;VICALVARO;193;VALDERRIVAS;OPERATIVO;;CALLE;MINERVA;161;20180448;
528356;SITUADO_APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL DE VALDEBERNARDO;19;VICALVARO;192;VALDEBERNARDO;OPERATIVO;;CALLE;LADERA DE LOS ALMENDROS;2;31023316;
528484;"SITUADO_APARCABICICLETAS - 
CENTRO JUVENIL EL SITIO DE MI RECREO";18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;REAL DE ARGANDA;39;20076127;
528497;"SITUADO_APARCABICICLETAS - 
Instalaciones deportivas La Unión";18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;DIEGO OLIVERA VICTORIO;2;20128910;
528348;SITUADO_APARCABICICLETAS - AVENIDA DE SANTA EUGENIA 2;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;AVENIDA;SANTA EUGENIA;2;11131756;
528558;SITUADO_APARCABICICLETAS -  Pabellón Municipal de Deportes Cerro Almodovar;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;CERRO DE ALMODOVAR;9;31044545;
528554;SITUADO_APARCABICICLETAS - Estación de metro de Valdecarros;18;VILLA DE VALLECAS;183;ENSANCHE DE VALLECAS;OPERATIVO;;AVENIDA;ENSANCHE DE VALLECAS;120F;31025766;
528321;SITUADO_APARCABICICLETAS- ESTACION DE CERCANIAS DE VICALVARO;19;VICALVARO;193;VALDERRIVAS;OPERATIVO;;CALLE;SAN CIPRIANO;85;20160655;
528486;SITUADO_APARCABICICLETAS- Estacion de Metro la Gavia;18;VILLA DE VALLECAS;183;ENSANCHE DE VALLECAS;OPERATIVO;;CALLE;PUENTEDEY;5D;31026422;
528361;SITUADO_APARCABICICLETAS - Pabellon Nueva Castilla Voley;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;PICO DE LA CIERVA;4;31035703;
528419;SITUADO_APARCABICICLETAS - CALLE DE PUENTEDEY 5F;18;VILLA DE VALLECAS;183;ENSANCHE DE VALLECAS;OPERATIVO;;CALLE;PUENTEDEY;5G;31026425;
3577914;SITUADO_APARCABICICLETAS - CALLE DE SAN CIPRIANO;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;16/11/17;AVENIDA;DAROCA;327;31010246;
528550;SITUADO_APARCABICICLETAS - AUTOVIA  M-30 1000EX;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;AUTOVIA;M-30;1000EX;31031347;
3579662;SITUADO_APARCABICICLETAS - CALLE DEL CONGOSTO, 78;18;VILLA DE VALLECAS;183;ENSANCHE DE VALLECAS;OPERATIVO;17/11/17;AVENIDA;CERRO MILANO;3;31029806;
124590;Situado Aparcabicicletas COLEGIO SALESIANOS DE ATOCHA (SITUADO LINEAL);02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;RONDA;ATOCHA;27;11010396;
162466;Situado Aparcabicicletas ENTRADA PARQUE BERLÍN;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;;CALLE;DOCTOR MARCO CORERA;2;31052956;
233575;Situado Aparcabicicletas ESTACIÓN METRO/CERCANÍAS ALUCHE (C/ de Valmojado 295);10;LATINA;104;ALUCHE;OPERATIVO;;CALLE;VALMOJADO;295;31034501;
457836;SITUADO APARCABICICLETAS - Av. GRAN VIA DE SAN FRANCISCO Nº21;01;CENTRO;011;PALACIO;OPERATIVO;;AVENIDA;GRAN VIA DE SAN FRANCISCO;21;20004154;
3847544;Situado aparcabicicletas;20;SAN BLAS-CANILLEJAS;202;HELLIN;OPERATIVO;;AVENIDA;CANILLEJAS A VICALVARO;67;20096985;
3847500;Situado aparcabicicletas;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;;AVENIDA;ARCENTALES;28;31024129;
3847355;Situado aparcabicicletas;20;SAN BLAS-CANILLEJAS;207;CANILLEJAS;OPERATIVO;;CALLE;SAN VENANCIO;34;31006300;
3848671;Situado aparcabicicletas;16;HORTALEZA;162;PIOVERA;OPERATIVO;;CALLE;PUERTO DE SANTA MARIA;16;11114817;
3848681;SITUADO_APARCABICICLETAS COLEGIO SENARA;14;MORATALAZ;146;VINATEROS;OPERATIVO;19/04/18;AVENIDA;MORATALAZ;182;11103343;
529261;Situado aparcabicicletas;16;HORTALEZA;161;PALOMAS;OPERATIVO;;AVENIDA;ANDES;50;20107470;
3965609;SITUADOS_APARCABICICLETAS - AUTOVÍA DEL SUR;17;VILLAVERDE;173;BUTARQUE;OPERATIVO;18/12/17;AVENIDA;LOS ROSALES;129;31051872;
3912931;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;JOSE ANTONIO CODERCH;59;31039798;
3912936;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;FELIX CANDELA;14;31038954;
3912941;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;AVENIDA;SECUNDINO ZUAZO;15;31039567;
3912945;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;LUIS MARTINEZ FEDUCHI;64;31042500;
3912950;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;MARIA DE LAS MERCEDES DE BORBON;228;31045033;
3912955;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;AVENIDA;SECUNDINO ZUAZO;42;31041155;
3913486;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;FINA DE CALDERON;68;31039808;
3913514;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;AVENIDA;SECUNDINO ZUAZO;99;31039918;
3913517;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;AVENIDA;SECUNDINO ZUAZO;102;31042950;
3913520;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;JOSEFINA ALDECOA;8;31039817;
3913524;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;MARIA DE LAS MERCEDES DE BORBON;120;31050576;
3913526;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;AVENIDA;FRANCISCO JAVIER SAENZ DE OIZA;242;31049466;
3913529;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;LEANDRO SILVA;29;31038914;
3913532;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;LEANDRO SILVA;29;31038914;
3913535;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;AVENIDA;SECUNDINO ZUAZO;134;31039692;
3913537;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;JORDI SOLE TURA;8;31039531;
3914117;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;JORDI SOLE TURA;26;31051935;
3914121;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;JORDI SOLE TURA;13;31039542;
3914125;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;JULIO CANO LASSO;47;31040778;
3914129;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;7;31039096;
3914134;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;8;31039920;
3914138;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;25;31039111;
3914142;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;35;31039125;
3914147;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;65;31039158;
3914152;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;ESTANISLAO PEREZ PITA;7;31039165;
3914158;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;ESTANISLAO PEREZ PITA;28;31041163;
3914164;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;ESTANISLAO PEREZ PITA;56;31043621;
3914171;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;ESTANISLAO PEREZ PITA;66;31039921;
3914176;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;ESTANISLAO PEREZ PITA;71;31039237;
3914181;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;MARIA REICHE;7;31039242;
3914186;Situado aparcabicicletas;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/18;CALLE;MARIA REICHE;10;31043294;
3914193;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;MARIA REICHE;29;31039266;
3914209;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;MARIA REICHE;34;31039279;
3914213;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;ESTANISLAO PEREZ PITA;44;31041171;
3914214;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;MARIA REICHE;48;31039294;
3914215;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;MARIA REICHE;69;31039308;
3914216;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;MARIA REICHE;70;31039314;
3914220;Situado aparcabicicletas;21;BARAJAS;214;TIMON;OPERATIVO;01/02/18;CALLE;MARIA REICHE;81;31039323;
