"tipo_elem";"distrito";"id";"id_cruce";"fecha_inst";"utm_x";"utm_y";"longitud";"latitud"
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3887;1038;"1981-11-30 00:00:00";435136.600593778;4470660.68566164;-3.76417744720973;40.3840138833311
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3888;1038;"1981-11-30 00:00:00";435177.050427931;4470695.03069592;-3.76370442864018;40.3843264252096
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3892;1038;"1981-11-30 00:00:00";435079.800785996;4470728.52770276;-3.76485348108026;40.3846206076734
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3893;1038;"1981-11-30 00:00:00";435101.137882974;4470729.9979798;-3.76460227032799;40.3846355148228
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3882;1038;"1981-11-30 00:00:00";435020.839108912;4470692.85802183;-3.76554443792151;40.3842946846708
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8381;942;"1980-01-09 00:00:00";434845.861832508;4471349.50862188;-3.7676728978978;40.3901963832782
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;7912;942;"1980-01-09 00:00:00";434885.128307354;4471332.58973021;-3.76720855381953;40.3900470417329
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8377;942;"1980-01-09 00:00:00";434851.648569324;4471399.93094389;-3.76760987942278;40.3906510594655
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8378;942;"1980-01-09 00:00:00";434840.112291688;4471382.73700615;-3.76774403494004;40.3904952675629
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8379;942;"1980-01-09 00:00:00";434882.962144584;4471399.05213579;-3.76724086902072;40.3906455912755
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8380;942;"1980-01-09 00:00:00";434912.865335719;4471381.59019919;-3.76688678046319;40.3904906245097
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;7913;942;"1980-01-09 00:00:00";434896.381829581;4471354.27540885;-3.76707818830673;40.3902432742599
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8382;942;"1980-01-09 00:00:00";434834.313253073;4471355.29228341;-3.76780954816818;40.3902475813546
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;6118;998;"1981-03-09 00:00:00";434435.69405031;4470535.35051009;-3.77242145729543;40.3828299559198
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;6117;998;"1981-03-09 00:00:00";434447.54502493;4470520.88623356;-3.77228036339349;40.3827005885888
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2617;953;"1980-02-27 00:00:00";435212.451299223;4471502.53499458;-3.76336952023999;40.3916034971699
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2616;953;"1980-02-27 00:00:00";435220.83962546;4471508.82150055;-3.76327133118692;40.3916607808681
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;4079;903;"1979-02-08 00:00:00";433476.705277028;4470002.05163909;-3.78366276021729;40.377949792829
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;4081;903;"1979-02-08 00:00:00";433517.526310593;4469918.56183493;-3.78317321077978;40.3772009433244
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;4082;903;"1979-02-08 00:00:00";433502.462411967;4469906.92040248;-3.78334943538425;40.3770948711484
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;4080;903;"1979-02-08 00:00:00";433461.515024872;4469990.80302439;-3.78384051533012;40.3778472484679
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1244;575;"1973-06-20 00:00:00";438284.655659479;4473948.04381467;-3.72741072617103;40.4138670232936
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1242;575;"1973-06-20 00:00:00";438298.275710771;4473916.19071062;-3.72724711574069;40.4135810866559
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1243;575;"1973-06-20 00:00:00";438290.396650814;4473927.86485122;-3.72734110753201;40.4136856681985
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;5643;575;"1973-06-20 00:00:00";438383.115574804;4473940.15737582;-3.72624954852962;40.4138032737846
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;5642;575;"1973-06-20 00:00:00";438379.591490425;4473961.76626378;-3.72629317514688;40.4139976750676
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1241;575;"1973-06-20 00:00:00";438312.718125343;4473924.0914645;-3.72707766936892;40.4136533305714
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;1279;1029;"1981-10-01 00:00:00";436298.015507366;4472877.84644074;-3.75071734009584;40.4040765897732
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;1282;1029;"1981-10-01 00:00:00";436297.003633666;4472847.61271747;-3.75072623799178;40.4038041549657
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;1281;1029;"1981-10-01 00:00:00";436288.247773645;4472854.73357617;-3.75083012831031;40.4038676325282
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;1280;1029;"1981-10-01 00:00:00";436293.589192853;4472866.47660302;-3.75076836123396;40.4039738270923
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3930;1588;"1999-06-08 00:00:00";434053.508472841;4469630.90111112;-3.77683005315875;40.3746521695437
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3932;1588;"1999-06-08 00:00:00";434089.603852626;4469639.70717721;-3.77640580788208;40.3747343532323
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3931;1588;"1999-06-08 00:00:00";434066.00858721;4469634.3664014;-3.77668317679326;40.3746843751866
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3935;1588;"1999-06-08 00:00:00";434048.262805965;4469675.7737769;-3.77689648293753;40.3750559848407
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3934;1588;"1999-06-08 00:00:00";434055.012661497;4469673.59826995;-3.77681675303157;40.3750369211275
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3933;1588;"1999-06-08 00:00:00";434084.907409098;4469656.80643279;-3.77646289403636;40.3748880185617
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2613;986;"1981-01-14 00:00:00";435420.980525425;4471636.72823243;-3.76092630469821;40.3928285560015
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2612;986;"1981-01-14 00:00:00";435425.454311761;4471646.70208043;-3.76087460636781;40.3929187512006
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2615;986;"1981-01-14 00:00:00";435501.354448322;4471611.92095158;-3.7599768357141;40.3926113099281
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2614;986;"1981-01-14 00:00:00";435500.211703747;4471623.43314293;-3.75999146529282;40.3927149278121
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3860;985;"1992-07-28 00:00:00";435331.961057377;4471234.36679061;-3.7619342685061;40.3891970189074
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3861;985;"1992-07-28 00:00:00";435337.597289064;4471239.65691038;-3.76186840367658;40.389245111926
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;5451;1050;"1982-03-10 00:00:00";437765.744633833;4472944.68284098;-3.73342829016757;40.404789683446
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;1319;1050;"1982-03-10 00:00:00";437820.121449425;4472979.68730971;-3.73279093100702;40.4051090816741
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;5453;1050;"1982-03-10 00:00:00";437778.750293076;4472938.31364175;-3.73327440822981;40.4047332790107
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;5450;1050;"1982-03-10 00:00:00";437760.124928304;4472953.8886374;-3.73349541326224;40.4048721931408
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;5452;1050;"1982-03-10 00:00:00";437770.240434814;4472947.25185207;-3.73337556262357;40.4048131622509
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;1317;1050;"1982-03-10 00:00:00";437809.575361952;4472987.35032925;-3.73291595596429;40.4051773257644
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;1320;1050;"1982-03-10 00:00:00";437826.860061661;4472969.64453925;-3.73271054147053;40.4050191153008
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;1318;1050;"1982-03-10 00:00:00";437815.648085434;4472977.81105805;-3.73284346227276;40.4050918454852
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;5134;1058;"2019-04-26 00:00:00";434402.237419893;4472357.66090056;-3.77300326639322;40.3992433705158
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;5135;1058;"2019-04-26 00:00:00";434407.456844666;4472347.97981674;-3.77294076864195;40.3991565709816
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;5128;1229;"1990-09-24 00:00:00";435779.494602589;4472186.03491584;-3.75675772881284;40.3978046487535
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;5129;1229;"1990-09-24 00:00:00";435800.608072297;4472181.0345035;-3.75650844954221;40.3977612309773
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2583;1270;"2019-04-23 00:00:00";435034.858065309;4471893.42309096;-3.76550173909693;40.3951109347907
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2581;1270;"2019-04-23 00:00:00";435014.814091564;4471908.03237194;-3.76573939355488;40.3952409770199
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2584;1270;"2019-04-23 00:00:00";435045.744717558;4471898.07898923;-3.76537394451986;40.3951537260077
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2582;1270;"2019-04-23 00:00:00";435022.621846693;4471900.401046;-3.76564662158128;40.3951728403158
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3918;1247;"2019-05-23 00:00:00";434924.781219856;4470014.70446988;-3.76660678171391;40.3781781095048
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3921;1247;"2019-05-23 00:00:00";434949.300178879;4469983.35972219;-3.76631476576801;40.3778976575963
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3919;1247;"2019-05-23 00:00:00";434915.2571259;4470008.40095172;-3.76671832531958;40.3781205810927
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3920;1247;"2019-05-23 00:00:00";434944.335977766;4469997.62988131;-3.76637469707059;40.3780258214614
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;7029;1272;"1991-07-15 00:00:00";435861.232700879;4471168.40577872;-3.75569213828995;40.3886437340879
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;7030;1272;"1991-07-15 00:00:00";435850.546353095;4471168.40505059;-3.75581803591062;40.3886429046884
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1262;1374;"1993-05-19 00:00:00";437399.366898715;4473536.74459998;-3.73780393963986;40.410095756409
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1261;1374;"1993-05-19 00:00:00";437389.23341814;4473553.17430089;-3.73792497895149;40.4102429998202
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1323;1351;"1992-11-25 00:00:00";436818.371588629;4472322.91244913;-3.74453044407636;40.3991171647526
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1322;1351;"1992-11-25 00:00:00";436812.767727965;4472321.44153413;-3.74459632853057;40.3991034889424
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1321;1351;"1992-11-25 00:00:00";436818.718973234;4472310.56154803;-3.74452512513506;40.3990059290344
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1324;1351;"1992-11-25 00:00:00";436836.119726737;4472331.98603069;-3.74432221749235;40.3992002497609
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3846;1383;"2019-04-26 00:00:00";434995.212437071;4471211.09638961;-3.76589921109664;40.3889611803828
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3845;1383;"2019-04-26 00:00:00";434962.529154407;4471222.88426813;-3.76628546291164;40.3890648191464
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3847;1383;"2019-04-26 00:00:00";435005.397783339;4471230.42487381;-3.76578118771382;40.3891360936215
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8351;1355;"1992-12-22 00:00:00";435972.188326544;4472447.95376263;-3.75451360394028;40.4001789551653
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8349;1355;"1992-12-22 00:00:00";435967.227203462;4472434.40608037;-3.75457069911486;40.4000565308098
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8348;1355;"1992-12-22 00:00:00";435966.177735118;4472487.04645845;-3.75458835999754;40.4005306554237
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8350;1355;"1992-12-22 00:00:00";435951.294365873;4472489.52701999;-3.75476398396785;40.4005518566518
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;7001;1356;"1992-12-23 00:00:00";436794.495275377;4472486.40040637;-3.74482801065974;40.4005881203609
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;7000;1356;"1992-12-23 00:00:00";436801.73361876;4472478.07336805;-3.74474189255557;40.4005136563362
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;6999;1356;"1992-12-23 00:00:00";436818.605035139;4472482.80812354;-3.7445435620056;40.4005575892737
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;7002;1356;"1992-12-23 00:00:00";436793.73339882;4472501.91141853;-3.74483852810587;40.400727792157
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3848;1365;"1993-04-28 00:00:00";435603.171622411;4471280.55535874;-3.75874373676506;40.3896341139818
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3849;1365;"1993-04-28 00:00:00";435617.742292674;4471283.19720036;-3.75857234183336;40.389659039018
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2609;1368;"1993-04-28 00:00:00";435682.522610273;4471870.47874893;-3.75786845231252;40.3949545107052
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2608;1368;"1993-04-28 00:00:00";435663.617031323;4471869.34853376;-3.75809108866465;40.3949428690926
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2596;1370;"1993-04-28 00:00:00";435709.922375429;4472048.49044973;-3.75756359383827;40.3965602260503
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;2597;1370;"1993-04-28 00:00:00";435728.57222892;4472043.99422357;-3.75734339722587;40.3965211617516
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3855;1424;"2019-04-27 00:00:00";435014.14932003;4470980.01192329;-3.7656525373665;40.386880958623
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3856;1424;"2019-04-27 00:00:00";435006.987726082;4470966.31283225;-3.76573550932098;40.3867569931628
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3858;1424;"2019-04-27 00:00:00";435032.872705919;4470947.93422316;-3.76542868886519;40.3865934503819
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3854;1424;"2019-04-27 00:00:00";435033.566835396;4470998.54943677;-3.76542567325648;40.3870494662632
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8547;1424;"";435046.012072526;4470963.47117258;-3.76527548092842;40.3867344378655
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3859;1424;"2019-04-27 00:00:00";435043.006046336;4470958.12758534;-3.76531034949821;40.3866860663541
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3895;1424;"2019-04-27 00:00:00";435065.58053184;4470812.99098087;-3.76502961061402;40.3853803782555
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3894;1424;"2019-04-27 00:00:00";435077.30066744;4470821.75578392;-3.76489243382361;40.3854602484497
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3857;1424;"2019-04-27 00:00:00";435018.238348827;4470955.32026936;-3.76560184651985;40.3866588454535
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3852;1442;"1995-12-21 00:00:00";435118.941379543;4471075.45451608;-3.76442771969496;40.3877489108526
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3850;1442;"1995-12-21 00:00:00";435105.348071202;4471121.33886333;-3.76459253676524;40.3881611963234
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3853;1442;"1995-12-21 00:00:00";435148.075546093;4471074.43766851;-3.7640843867783;40.3877420191864
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3851;1442;"1995-12-21 00:00:00";435093.256005897;4471102.40515488;-3.76473306492359;40.3879896919955
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1415;1461;"1996-08-29 00:00:00";438391.489880696;4473241.2917779;-3.72608318387717;40.4075082071982
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1414;1461;"1996-08-29 00:00:00";438384.371092842;4473254.3675416;-3.72616834152958;40.4076254725958
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;6600;1488;"1997-06-18 00:00:00";434488.266245911;4468593.92279502;-3.77160262793423;40.365344933729
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;6599;1488;"1997-06-18 00:00:00";434485.707969646;4468605.10790415;-3.77163390598583;40.3654454927948
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3908;1558;"2019-05-23 00:00:00";434331.138855306;4470059.91985217;-3.77360413507841;40.3785388594705
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3909;1558;"2019-05-23 00:00:00";434325.714873319;4470047.0975215;-3.77366670479845;40.378422923494
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3922;1559;"2019-05-24 00:00:00";434749.272945591;4469948.89058515;-3.76866741077628;40.3775715080885
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3928;1559;"2019-05-24 00:00:00";434748.057721147;4469920.49758759;-3.76867881825608;40.3773156374285
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3925;1559;"2019-05-24 00:00:00";434779.587582371;4469928.92112734;-3.76830828485834;40.3773939881831
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3929;1559;"2019-05-24 00:00:00";434740.313825532;4469933.87822971;-3.76877140494086;40.3774355692528
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3926;1559;"2019-05-24 00:00:00";434772.94668438;4469913.14330068;-3.76838489445009;40.3772513354349
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3927;1559;"2019-05-24 00:00:00";434759.959069255;4469910.72637867;-3.7685376301434;40.3772285462179
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3924;1559;"2019-05-24 00:00:00";434771.401183261;4469942.50229091;-3.76840610385874;40.3775156920506
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3923;1559;"2019-05-24 00:00:00";434759.839323996;4469951.3114508;-3.76854319502001;40.3775941434666
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;5144;1591;"2019-04-27 00:00:00";434816.948292489;4471731.36442954;-3.76805262191833;40.3936340234486
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;5145;1591;"2019-04-27 00:00:00";434824.734493421;4471732.384636;-3.76796098925211;40.3936438231649
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3901;1614;"2000-01-31 00:00:00";434614.52344867;4470128.64192358;-3.7702730942265;40.379180218005
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;7792;1614;"2000-01-31 00:00:00";434672.060199703;4470176.05979915;-3.76960020178568;40.3796118895397
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;7791;1614;"2000-01-31 00:00:00";434685.385036742;4470169.4347698;-3.76944256206333;40.3795532531488
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3903;1614;"2000-01-31 00:00:00";434669.042808315;4470134.27262545;-3.76963146151474;40.3792352175766
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3902;1614;"2000-01-31 00:00:00";434656.736088848;4470127.68446209;-3.76977575293773;40.3791749038803
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3899;1614;"2000-01-31 00:00:00";434601.80680494;4470167.29554515;-3.77042685635235;40.3795274271894
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3900;1614;"2000-01-31 00:00:00";434607.347029237;4470143.14401255;-3.77035911680854;40.3793102954317
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3898;1614;"2000-01-31 00:00:00";434605.742103086;4470179.09045179;-3.77038171067455;40.379633989188
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8691;1663;"";435327.358931651;4472264.31506343;-3.76209308411047;40.3984748368085
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;8690;1663;"";435347.708565007;4472257.33006342;-3.76185259776184;40.3984134933681
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3896;1732;"2019-05-24 00:00:00";434646.824879739;4470593.21014108;-3.76994024588843;40.3833677646994
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3897;1732;"2019-05-24 00:00:00";434652.289891844;4470577.18909865;-3.76987422374195;40.3832238695454
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3904;1733;"2019-05-24 00:00:00";434043.538204184;4470430.33457955;-3.77703022342509;40.3818529828124
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;3906;1733;"2019-05-24 00:00:00";434047.010917665;4470417.19956532;-3.77698795558647;40.3817349325348
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1315;1840;"2004-09-03 00:00:00";438149.947863557;4473165.11378803;-3.72892224034564;40.4068040523419
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";10;1316;1840;"2004-09-03 00:00:00";438157.124129105;4473150.0062339;-3.72883620422237;40.4066684900014
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;7136;1808;"2004-07-29 00:00:00";434970.887821932;4469316.97783476;-3.76599249592492;40.3718963006872
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";10;7135;1808;"2004-07-29 00:00:00";434995.264415751;4469318.3966335;-3.76570552753675;40.371910983214
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3952;1890;"2005-06-17 00:00:00";434769.794015304;4469494.65637983;-3.76837920387773;40.3734811890295
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3959;1890;"2005-06-17 00:00:00";434779.239351012;4469474.9602143;-3.76826593688993;40.3733044970777
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3956;1890;"2005-06-17 00:00:00";434815.898249237;4469501.0644213;-3.76783682055305;40.3735425221842
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3957;1890;"2005-06-17 00:00:00";434819.682783685;4469482.98784582;-3.76779039608743;40.37337997696
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3955;1890;"2005-06-17 00:00:00";434794.994404406;4469520.56094031;-3.76808503090043;40.3737165197199
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3958;1890;"2005-06-17 00:00:00";434795.689761493;4469479.59604539;-3.76807265047024;40.3733475456109
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";10;3954;1890;"2005-06-17 00:00:00";434787.211603214;4469518.68488973;-3.7681765089948;40.3736990105938
