FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
29/07/19;ES01;2=;1348;1359;1545;1428;1464;1469;1293;1145;987;620;487;388
29/07/19;ES02;1-;258;140;116;99;107;272;726;918;964;874;932;893
29/07/19;ES02;1=;1052;1077;1063;948;975;1076;926;910;742;613;474;389
29/07/19;ES02;2-;473;178;126;129;189;547;1236;1250;1462;1281;1144;1095
29/07/19;ES02;2=;1021;950;1038;980;947;1026;999;938;935;844;670;505
29/07/19;ES03;1-;178;112;128;81;107;633;2306;2271;2788;2313;1670;1711
29/07/19;ES03;1=;1569;1465;1604;1568;1541;1589;1703;1564;1367;717;494;335
29/07/19;ES03;2-;164;92;53;50;70;183;541;969;841;955;1048;1171
29/07/19;ES03;2=;1350;1249;1238;1280;1103;1651;1333;1320;1193;916;668;437
29/07/19;ES04;1-;127;60;33;31;61;289;1124;1163;1393;1310;1082;1024
29/07/19;ES04;1=;1005;943;938;978;931;877;971;905;858;484;312;233
29/07/19;ES04;2-;99;77;42;32;49;145;497;747;600;575;561;622
29/07/19;ES04;2=;647;1127;960;901;665;1030;824;864;670;521;326;205
29/07/19;ES05;1-;656;428;301;229;314;615;1136;1464;1730;2054;2303;2430
29/07/19;ES05;1=;2630;2869;2870;2483;2684;2896;2806;2486;2082;1596;1306;1170
29/07/19;ES05;2-;203;108;188;104;283;1002;996;2034;2166;2096;1688;1691
29/07/19;ES05;2=;1610;1445;1537;1567;1507;1583;1688;1575;1403;1237;555;320
29/07/19;ES06;1-;83;34;31;37;55;238;795;864;742;640;740;751
29/07/19;ES06;1=;712;749;907;696;762;809;733;623;481;307;209;120
29/07/19;ES06;2-;86;35;23;30;51;161;581;734;662;667;638;776
29/07/19;ES06;2=;673;767;978;674;691;758;724;580;416;296;188;133
29/07/19;ES07;1-;838;424;177;126;100;168;655;1800;1921;1654;1685;1971
29/07/19;ES07;1=;2079;2465;3424;3652;2643;2891;3240;2726;2347;1868;1491;904
29/07/19;ES07;2-;765;303;172;125;176;612;3133;4792;3974;2914;2381;2171
29/07/19;ES07;2=;2045;2003;2451;2279;2023;2233;2265;2035;2008;1729;1189;781
29/07/19;ES08;1-;417;337;237;211;253;410;635;772;821;796;863;879
29/07/19;ES08;1=;823;879;818;878;849;900;860;853;721;646;613;535
29/07/19;ES08;2-;412;306;253;225;304;422;807;963;1014;874;895;971
29/07/19;ES08;2=;992;967;877;933;926;917;933;856;792;707;622;520
29/07/19;ES09;1-;443;327;332;263;267;479;849;1012;758;935;891;947
29/07/19;ES09;1=;869;845;831;830;818;906;804;882;907;765;703;611
29/07/19;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES10;2-;252;147;106;68;83;165;288;609;523;581;505;565
29/07/19;ES10;2=;548;562;583;530;551;577;613;611;591;468;389;256
29/07/19;ES11;1-;1371;965;414;181;127;144;504;3300;5105;4943;4514;3467
29/07/19;ES11;1=;3219;3106;3232;3967;3569;2894;3147;3439;3267;2961;2449;1624
29/07/19;ES11;2-;2142;1387;568;258;160;161;311;1287;3245;3799;3507;3192
29/07/19;ES11;2=;3348;3506;3937;5396;5441;4358;4728;5074;4458;4152;3419;2577
29/07/19;ES12;1-;486;267;167;188;349;1048;1713;1670;1715;1774;1740;1691
29/07/19;ES12;1=;1779;1639;1487;1671;1750;1631;1701;1764;1531;1135;976;809
29/07/19;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES13;1-;246;168;113;100;155;418;983;1311;1426;1335;1411;1349
29/07/19;ES13;1=;1409;1440;1340;1327;1301;1445;1397;1223;1039;683;593;479
29/07/19;ES13;2-;367;245;180;127;139;500;1242;1582;1693;1585;1647;1686
29/07/19;ES13;2=;1750;1681;1630;1582;1530;1654;1561;1485;1198;851;712;603
29/07/19;ES14;1-;27;20;16;14;28;71;194;399;379;357;416;414
29/07/19;ES14;1=;341;377;294;329;337;367;360;286;216;127;110;87
29/07/19;ES14;2-;21;16;10;11;10;36;98;162;229;288;303;317
29/07/19;ES14;2=;303;310;281;249;277;309;295;212;157;96;81;58
29/07/19;ES15;1-;84;50;26;28;50;203;827;870;745;712;673;716
29/07/19;ES15;1=;731;721;791;693;659;702;746;678;473;289;200;168
29/07/19;ES15;2-;64;26;10;19;33;156;742;982;752;705;677;637
29/07/19;ES15;2=;661;797;707;545;618;668;537;456;410;246;187;166
29/07/19;ES16;1-;279;162;94;94;122;340;922;1180;1222;1312;1425;1466
29/07/19;ES16;1=;1566;1540;1526;1336;1485;1540;1499;1397;1110;750;687;562
29/07/19;ES16;2-;193;104;77;78;121;520;1411;1561;1432;1428;1237;1324
29/07/19;ES16;2=;1136;1170;1169;1121;1145;1194;1077;1024;874;552;452;331
29/07/19;ES17;1-;450;256;154;162;339;1337;2954;3320;2896;2588;2426;2374
29/07/19;ES17;1=;2412;2233;2325;2245;2469;2414;2202;2241;1849;1325;946;761
29/07/19;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES18;1-;72;46;32;18;30;238;785;1358;727;736;714;676
29/07/19;ES18;1=;643;559;518;573;585;601;563;468;372;260;198;140
29/07/19;ES18;2-;107;73;41;25;35;78;226;493;565;701;738;767
29/07/19;ES18;2=;813;992;975;795;796;995;952;849;654;413;307;266
29/07/19;ES19;1-;175;142;99;75;129;304;675;930;993;939;949;1015
29/07/19;ES19;1=;973;1015;976;877;1031;1067;992;868;615;476;371;283
29/07/19;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES20;1-;4644;3374;1590;866;596;671;1290;3883;7981;8750;7806;7395
29/07/19;ES20;1=;7868;8326;9039;9999;9999;9999;9999;9999;9991;8877;7419;5780
29/07/19;ES20;2-;5530;3610;1582;744;570;783;2460;9971;6237;9256;9999;9336
29/07/19;ES20;2=;9151;8741;9042;9999;9999;8952;9309;9765;8908;7704;7007;4848
29/07/19;ES21;1-;104;44;27;23;43;193;890;1068;886;799;862;933
29/07/19;ES21;1=;903;1021;833;810;871;1019;978;870;576;376;318;224
29/07/19;ES21;2-;105;59;32;39;71;276;852;1384;1486;1225;1226;1268
29/07/19;ES21;2=;1144;1254;1436;1172;1183;1271;1150;969;731;389;263;181
29/07/19;ES22;1-;228;132;96;125;146;483;1252;1126;1505;1233;941;948
29/07/19;ES22;1=;1131;1126;892;970;875;864;872;927;754;720;508;420
29/07/19;ES22;2-;326;185;135;169;97;311;743;990;812;888;993;1081
29/07/19;ES22;2=;1154;1168;1158;1198;1118;1109;1273;1215;1033;1002;761;601
29/07/19;ES23;1-;425;276;195;247;214;1231;1157;3078;3431;3140;2613;2321
29/07/19;ES23;1=;2243;2132;2055;1894;2002;1935;2098;1904;1765;1524;1155;876
29/07/19;ES23;2-;747;510;349;284;303;340;666;1075;1453;1694;1891;2156
29/07/19;ES23;2=;2370;2517;2802;2879;2531;2683;2923;2610;2346;2026;1575;1338
29/07/19;ES24;1-;218;115;61;49;71;162;367;619;516;623;675;738
29/07/19;ES24;1=;764;851;873;874;672;717;737;690;696;575;405;350
29/07/19;ES24;2-;175;96;72;69;92;338;960;865;809;708;759;694
29/07/19;ES24;2=;649;618;602;624;662;629;647;596;479;312;286;233
29/07/19;ES25;1-;88;75;45;6;30;101;136;168;273;275;274;186
29/07/19;ES25;1=;254;235;153;245;249;173;174;240;148;123;116;94
29/07/19;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES26;1-;200;161;140;120;81;128;234;284;324;475;490;589
29/07/19;ES26;1=;576;345;328;346;372;540;369;513;433;392;350;305
29/07/19;ES26;2-;136;77;64;66;53;128;208;287;327;360;239;353
29/07/19;ES26;2=;343;217;288;309;319;236;344;303;277;244;210;155
29/07/19;ES27;1-;480;301;238;143;185;410;1253;1714;1698;1452;1612;1584
29/07/19;ES27;1=;1571;1463;1366;1514;1507;1466;1490;1479;1228;977;842;704
29/07/19;ES27;2-;356;267;199;225;320;647;1396;1007;1092;1016;1047;1171
29/07/19;ES27;2=;1160;1326;1178;1139;1130;1176;1153;1061;831;697;642;856
29/07/19;ES28;1-;106;78;39;40;73;246;513;657;652;681;742;772
29/07/19;ES28;1=;694;1122;943;823;904;886;823;653;533;382;285;190
29/07/19;ES28;2-;164;74;44;81;180;546;1143;1405;1202;969;919;893
29/07/19;ES28;2=;891;897;907;807;914;970;843;734;566;479;336;197
29/07/19;ES29;1-;531;340;300;260;473;1238;2445;1898;2241;2049;1933;1817
29/07/19;ES29;1=;1816;1805;1934;1814;1682;1756;1833;1738;1638;1476;1119;1000
29/07/19;ES29;2-;466;244;319;142;310;851;1975;1508;1943;1995;2179;2048
29/07/19;ES29;2=;1935;2002;2073;2006;2014;1961;2180;2008;1827;1743;1433;1113
29/07/19;ES30;1-;174;68;46;36;43;120;286;449;369;458;426;511
29/07/19;ES30;1=;483;503;477;418;439;405;459;468;435;330;267;215
29/07/19;ES30;2-;162;94;73;86;95;294;785;693;944;972;719;845
29/07/19;ES30;2=;773;728;656;683;655;717;852;796;660;523;416;316
29/07/19;ES31;1-;103;58;42;28;37;24;59;143;194;218;194;230
29/07/19;ES31;1=;247;304;326;290;221;205;266;252;281;257;194;93
29/07/19;ES31;2-;64;46;38;22;33;47;61;178;359;331;258;259
29/07/19;ES31;2=;257;236;205;238;237;222;239;215;203;213;136;76
29/07/19;ES32;1-;158;102;73;97;83;284;697;657;790;737;687;655
29/07/19;ES32;1=;714;626;579;545;559;642;649;650;570;485;333;264
29/07/19;ES32;2-;246;115;74;57;63;121;181;368;450;403;440;492
29/07/19;ES32;2=;510;543;575;528;371;479;502;459;482;368;275;248
29/07/19;ES33;1-;232;164;68;49;68;103;449;1657;1999;1764;1103;1026
29/07/19;ES33;1=;972;971;1170;1037;919;922;1090;1003;847;815;526;364
29/07/19;ES33;2-;206;96;42;38;43;66;163;554;899;718;584;626
29/07/19;ES33;2=;628;682;998;1424;1026;955;1178;1083;808;624;438;261
29/07/19;ES34;1-;145;119;94;92;116;194;336;351;388;530;324;530
29/07/19;ES34;1=;233;437;458;275;219;435;445;400;283;260;272;194
29/07/19;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES36;1-;241;180;118;83;128;482;1994;2267;1874;1606;1680;1891
29/07/19;ES36;1=;1922;2159;2138;1710;1794;2044;1946;1684;1351;948;825;618
29/07/19;ES36;2-;212;102;85;51;117;444;1757;2641;2377;1982;1968;1923
29/07/19;ES36;2=;1763;2028;2328;2022;2002;2120;1892;1713;1326;805;632;447
29/07/19;ES37;1-;186;105;85;56;91;296;1208;1625;1324;1252;1427;1483
29/07/19;ES37;1=;1547;1935;1778;1452;1665;1620;1597;1367;1015;685;495;338
29/07/19;ES37;2-;173;96;56;44;146;606;1326;2193;2150;1728;1684;1647
29/07/19;ES37;2=;1561;1680;1789;1626;1645;1629;1594;1341;1037;653;422;271
29/07/19;ES38;1-;94;48;26;14;17;5;148;338;501;477;459;496
29/07/19;ES38;1=;502;580;632;638;549;589;605;562;479;361;241;146
29/07/19;ES38;2-;87;35;15;14;19;37;242;709;720;516;427;607
29/07/19;ES38;2=;403;366;422;295;388;391;443;384;347;272;169;90
29/07/19;ES39;1-;794;548;213;85;60;71;156;979;2703;2617;2108;1442
29/07/19;ES39;1=;1366;1336;1427;1777;1756;1390;1438;1581;1558;1511;1277;877
29/07/19;ES39;2-;568;392;175;75;50;56;118;433;1626;1840;1407;1308
29/07/19;ES39;2=;1397;1449;1600;2012;2277;1848;2025;2129;1917;1659;1326;909
29/07/19;ES40;1-;267;143;90;101;199;578;2329;2733;2113;2141;2009;1982
29/07/19;ES40;1=;1880;2213;2037;1745;1872;2038;1795;1597;1281;885;673;579
29/07/19;ES40;2-;254;121;111;61;191;572;1650;1908;1659;1642;1620;1670
29/07/19;ES40;2=;1729;1967;1953;1709;1815;2016;2010;1696;1279;833;630;443
29/07/19;ES41;1-;202;141;90;80;185;479;1176;1267;1071;980;995;1127
29/07/19;ES41;1=;1077;1092;858;937;1010;1060;1042;928;702;606;382;326
29/07/19;ES41;2-;153;90;71;60;126;263;636;849;975;851;811;850
29/07/19;ES41;2=;855;862;1002;930;919;1004;852;758;609;482;308;265
29/07/19;ES42;1-;153;93;85;200;125;220;671;971;902;848;1046;888
29/07/19;ES42;1=;922;1050;975;752;835;963;829;732;557;353;261;189
29/07/19;ES42;2-;107;70;39;47;63;257;685;1347;1233;1008;1049;1064
29/07/19;ES42;2=;942;1133;972;1029;948;1056;1037;793;602;420;316;221
29/07/19;ES43;1-;190;145;67;75;56;126;331;731;838;693;628;621
29/07/19;ES43;1=;614;539;508;504;475;549;528;568;527;447;341;193
29/07/19;ES43;2-;254;138;81;43;53;65;160;354;463;449;490;496
29/07/19;ES43;2=;575;553;560;599;517;605;639;606;528;429;394;277
29/07/19;ES44;1-;348;185;133;129;223;522;1069;1852;2023;2018;2027;2200
29/07/19;ES44;1=;2243;2294;2185;1959;2073;2186;2139;1759;1496;1013;756;629
29/07/19;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES45;1-;337;204;135;88;171;721;2314;2607;2204;1964;1975;2025
29/07/19;ES45;1=;2170;2130;1847;1965;1981;2005;1890;1743;1420;1031;886;657
29/07/19;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/07/19;ES46;1-;146;97;85;78;139;505;730;710;677;688;781;756
29/07/19;ES46;1=;799;830;695;655;746;854;846;784;670;518;320;188
29/07/19;ES46;2-;207;118;46;64;114;337;680;841;799;749;811;820
29/07/19;ES46;2=;832;821;800;755;797;868;885;781;650;590;360;240
29/07/19;ES47;1-;270;160;104;95;142;435;723;903;988;883;931;949
29/07/19;ES47;1=;943;901;882;879;986;1011;1078;841;752;626;462;297
29/07/19;ES47;2-;206;131;90;128;172;391;641;776;799;812;844;889
29/07/19;ES47;2=;835;788;917;805;862;880;849;723;621;452;342;269
29/07/19;ES48;1-;116;68;54;54;142;1072;2451;2285;1411;864;819;857
29/07/19;ES48;1=;810;844;779;752;760;847;727;658;551;462;259;184
29/07/19;ES48;2-;117;64;50;48;123;318;539;568;589;640;738;765
29/07/19;ES48;2=;853;1508;2101;1197;1121;1243;1036;880;672;457;317;182
29/07/19;ES49;1-;91;66;41;29;42;258;969;967;674;602;660;612
29/07/19;ES49;1=;674;627;588;559;646;621;595;540;449;381;266;201
29/07/19;ES49;2-;135;59;37;30;20;40;59;188;334;399;377;436
29/07/19;ES49;2=;435;454;406;571;533;444;498;425;456;396;240;149
29/07/19;ES50;1-;110;63;47;34;36;69;184;294;381;433;418;392
29/07/19;ES50;1=;438;584;528;428;417;461;569;521;440;340;210;169
29/07/19;ES50;2-;70;45;35;43;37;45;89;281;470;475;451;430
29/07/19;ES50;2=;480;499;408;384;422;531;521;515;327;256;151;123
29/07/19;ES51;1-;121;50;46;35;24;32;117;262;462;502;574;561
29/07/19;ES51;1=;529;465;450;544;522;503;525;439;419;301;223;139
29/07/19;ES51;2-;74;48;46;38;23;45;91;670;715;674;638;687
29/07/19;ES51;2=;692;775;458;604;618;656;691;609;349;244;154;123
29/07/19;ES52;1-;65;29;18;16;26;86;378;710;567;640;516;506
29/07/19;ES52;1=;467;476;569;639;632;582;604;641;516;440;173;113
29/07/19;ES52;2-;122;36;19;51;39;98;382;399;366;375;224;253
29/07/19;ES52;2=;293;306;368;335;334;388;407;328;269;168;140;101
29/07/19;ES53;1-;186;100;67;43;43;48;110;152;165;250;240;255
29/07/19;ES53;1=;277;256;229;227;246;252;286;276;315;236;198;143
29/07/19;ES53;2-;196;154;123;85;78;105;273;383;398;401;469;466
29/07/19;ES53;2=;386;445;466;395;456;488;475;463;443;384;308;215
29/07/19;ES54;1-;91;52;43;23;30;47;120;236;231;241;247;240
29/07/19;ES54;1=;243;261;230;210;225;243;262;259;252;226;157;96
29/07/19;ES54;2-;185;107;68;21;25;34;66;191;258;296;290;306
29/07/19;ES54;2=;361;357;332;303;332;299;363;429;364;328;221;160
29/07/19;ES55;1-;78;38;30;10;12;23;80;172;228;238;247;275
29/07/19;ES55;1=;252;262;245;210;218;285;268;255;214;144;145;81
29/07/19;ES55;2-;66;36;20;19;15;21;115;133;169;157;243;238
29/07/19;ES55;2=;252;291;195;172;203;202;231;234;243;201;128;90
29/07/19;ES56;1-;57;28;17;19;41;113;322;396;353;286;290;302
29/07/19;ES56;1=;287;374;557;351;360;431;391;312;234;186;131;85
29/07/19;ES56;2-;42;23;0;16;38;141;576;630;388;244;260;273
29/07/19;ES56;2=;262;273;240;211;226;237;253;248;202;147;111;0
29/07/19;ES57;1-;66;37;18;29;68;181;569;600;497;464;443;443
29/07/19;ES57;1=;474;530;589;540;550;596;562;537;408;313;209;138
29/07/19;ES57;2-;56;21;17;15;40;157;436;595;594;488;455;480
29/07/19;ES57;2=;544;609;658;535;596;625;607;564;432;305;171;89
29/07/19;ES58;1-;41;36;15;23;42;117;334;403;332;320;301;320
29/07/19;ES58;1=;363;316;390;286;374;389;405;349;276;194;146;100
29/07/19;ES58;2-;23;13;15;19;35;64;182;235;242;197;222;230
29/07/19;ES58;2=;253;228;250;205;277;276;287;274;243;174;96;73
29/07/19;ES59;1-;34;23;15;13;25;93;122;123;152;147;162;166
29/07/19;ES59;1=;185;153;157;159;170;184;149;199;147;121;83;57
29/07/19;ES59;2-;26;19;16;18;38;125;187;206;194;184;154;187
29/07/19;ES59;2=;182;147;133;174;203;206;207;147;111;103;79;31
29/07/19;ES60;1-;38;31;31;31;64;216;600;633;571;521;557;507
29/07/19;ES60;1=;474;414;393;387;481;500;465;409;269;168;121;96
29/07/19;ES60;2-;91;40;29;26;48;110;381;522;460;444;507;508
29/07/19;ES60;2=;528;566;635;466;540;648;640;567;471;332;218;159
30/07/19;ES01;1-;292;227;126;75;197;640;2007;2260;1899;1822;1914;1944
30/07/19;ES01;1=;1961;2289;1909;1700;1717;1841;1664;1430;1053;813;760;714
30/07/19;ES01;2-;191;108;94;65;128;301;879;1489;1540;1461;1487;1533
30/07/19;ES01;2=;1483;1520;1623;1486;1489;1615;1374;1277;1017;674;594;502
30/07/19;ES02;1-;234;148;107;104;123;251;757;1035;1006;1007;1074;1081
30/07/19;ES02;1=;1079;1122;1069;1031;1003;1064;1031;988;852;626;510;498
30/07/19;ES02;2-;418;246;159;115;200;555;1327;1227;1422;1251;1173;1113
30/07/19;ES02;2=;1119;1015;1032;1004;953;972;1128;975;966;884;677;526
30/07/19;ES03;1-;320;188;146;97;162;679;2524;2180;2692;2234;1662;1746
30/07/19;ES03;1=;1647;1491;1651;1625;1462;1569;1564;1546;1413;787;572;514
30/07/19;ES03;2-;185;111;63;82;58;172;554;1027;791;900;996;1232
30/07/19;ES03;2=;1240;1354;1353;1296;1081;1795;1333;1303;1140;1023;716;438
30/07/19;ES04;1-;118;64;38;35;63;301;1229;1117;1375;1365;1109;1082
30/07/19;ES04;1=;973;911;892;927;872;931;943;920;921;508;540;368
30/07/19;ES04;2-;104;97;35;47;52;150;546;829;586;567;610;905
30/07/19;ES04;2=;723;1208;885;908;689;744;814;830;686;528;350;234
30/07/19;ES05;1-;719;437;307;238;313;631;1272;1766;2073;2422;2581;2752
30/07/19;ES05;1=;2960;3315;3286;2847;3001;3315;3222;2901;2392;1830;1524;1408
30/07/19;ES05;2-;178;86;74;113;297;1146;2113;2110;2198;1999;1787;1750
30/07/19;ES05;2=;1704;1565;1588;1562;1595;1607;1747;1613;1536;1288;597;387
30/07/19;ES06;1-;66;39;23;24;56;241;833;871;702;742;753;713
30/07/19;ES06;1=;753;838;909;741;813;857;766;634;581;308;300;164
30/07/19;ES06;2-;74;35;27;26;44;166;597;744;662;679;698;723
30/07/19;ES06;2=;666;807;961;696;702;783;717;639;488;268;223;189
30/07/19;ES07;1-;692;331;175;129;95;173;671;1803;1961;1722;1709;2066
30/07/19;ES07;1=;2144;2442;3466;3618;2810;2902;3468;2768;2417;1893;1567;856
30/07/19;ES07;2-;476;178;131;102;158;543;3124;4877;3860;2903;2252;2221
30/07/19;ES07;2=;2096;2154;2542;2223;2016;2180;2344;2183;2139;1850;1294;917
30/07/19;ES08;1-;447;356;274;217;268;433;661;754;876;855;887;904
30/07/19;ES08;1=;864;895;869;865;864;896;870;912;765;677;620;594
30/07/19;ES08;2-;410;281;244;224;302;414;865;963;1029;970;1008;995
30/07/19;ES08;2=;978;925;844;932;891;903;918;933;862;731;641;657
30/07/19;ES09;1-;493;450;323;293;245;459;852;1059;835;893;870;882
30/07/19;ES09;1=;989;933;998;890;855;924;878;860;843;824;677;609
30/07/19;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES10;2-;179;137;93;86;88;104;282;613;541;566;534;570
30/07/19;ES10;2=;573;591;608;539;596;599;629;632;622;527;416;273
30/07/19;ES11;1-;1076;707;319;166;113;130;498;3519;5571;5379;4862;3692
30/07/19;ES11;1=;3395;3197;3437;4207;3824;3334;3416;3676;3516;3214;2615;1717
30/07/19;ES11;2-;1476;990;440;151;118;168;304;1397;3385;3152;3670;3277
30/07/19;ES11;2=;3436;3617;4076;5696;5776;3262;4788;5331;4390;3822;3139;2476
30/07/19;ES12;1-;363;234;167;184;362;976;1798;1564;1431;1712;1610;1743
30/07/19;ES12;1=;1433;1441;1609;1798;1727;1804;1628;1768;1608;1279;1165;967
30/07/19;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES13;1-;256;153;112;98;169;418;1023;1399;1466;1390;1389;1433
30/07/19;ES13;1=;1384;1475;1366;1353;1406;1487;1430;1341;1078;725;661;558
30/07/19;ES13;2-;369;227;156;110;162;444;1243;1600;1702;1576;1690;1699
30/07/19;ES13;2=;1817;1759;1661;1629;1548;1609;1480;1517;1199;935;853;687
30/07/19;ES14;1-;39;25;13;22;29;77;184;413;375;382;414;414
30/07/19;ES14;1=;395;362;282;357;362;307;351;273;219;145;124;98
30/07/19;ES14;2-;26;12;8;11;14;50;112;179;218;266;315;294
30/07/19;ES14;2=;323;319;269;230;257;257;272;284;179;121;80;68
30/07/19;ES15;1-;63;44;34;25;64;227;820;930;785;720;762;702
30/07/19;ES15;1=;656;776;767;630;729;710;678;738;505;300;261;191
30/07/19;ES15;2-;68;30;15;15;43;164;705;986;733;697;646;692
30/07/19;ES15;2=;671;772;635;567;600;578;516;497;419;227;192;283
30/07/19;ES16;1-;277;169;109;84;137;341;928;1158;1238;1331;1495;1581
30/07/19;ES16;1=;1573;1636;1541;1510;1550;1586;1478;1425;1172;807;775;668
30/07/19;ES16;2-;167;119;71;80;115;437;1405;1485;1473;1348;1393;1314
30/07/19;ES16;2=;1334;1117;1145;1139;1121;1265;1132;1046;873;533;469;400
30/07/19;ES17;1-;315;192;155;135;336;1299;3081;3337;2803;2675;2398;2612
30/07/19;ES17;1=;2384;2409;2233;2292;2460;2563;2420;2356;2023;1404;1102;907
30/07/19;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES18;1-;91;42;24;27;51;258;1358;1530;810;773;701;666
30/07/19;ES18;1=;671;592;566;550;601;604;591;515;404;260;192;177
30/07/19;ES18;2-;137;56;29;39;37;74;259;490;589;737;749;793
30/07/19;ES18;2=;894;1022;1018;774;800;920;981;964;734;462;356;308
30/07/19;ES19;1-;177;130;90;82;111;318;692;945;1057;975;1112;1029
30/07/19;ES19;1=;980;1094;953;924;998;1086;990;875;729;495;415;329
30/07/19;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES20;1-;3619;2549;1251;748;581;668;1199;3773;8358;8881;7982;7868
30/07/19;ES20;1=;8453;8948;9784;9999;9999;9999;9999;9999;9999;9150;7602;6127
30/07/19;ES20;2-;3258;2068;976;573;518;751;2279;9999;9619;9999;9999;9497
30/07/19;ES20;2=;8629;9046;9397;9999;9816;8967;9437;9999;8939;8093;7355;5250
30/07/19;ES21;1-;110;49;34;33;62;194;824;1111;905;875;928;927
30/07/19;ES21;1=;970;1151;820;831;861;1024;1039;896;657;352;299;268
30/07/19;ES21;2-;94;50;41;41;76;282;865;1455;1529;1255;1242;1267
30/07/19;ES21;2=;1174;1227;1476;1145;1302;1314;1141;988;812;433;328;236
30/07/19;ES22;1-;197;119;82;94;96;493;1376;1143;1448;1244;1079;1000
30/07/19;ES22;1=;1109;1061;999;934;919;871;868;923;834;698;590;433
30/07/19;ES22;2-;305;263;114;135;115;300;794;1040;876;881;992;1151
30/07/19;ES22;2=;1198;1191;1213;1282;1200;1144;1285;1253;1176;947;769;684
30/07/19;ES23;1-;404;277;279;212;364;1386;3918;2980;3522;3067;2879;2404
30/07/19;ES23;1=;2299;1900;2201;1925;2046;2134;2054;2009;1919;1645;1207;955
30/07/19;ES23;2-;1166;525;366;441;318;713;1259;1700;1418;1860;1971;2260
30/07/19;ES23;2=;2495;2563;2789;2993;2448;2774;2973;2774;2367;2011;1665;1516
30/07/19;ES24;1-;196;108;64;47;85;150;364;613;539;611;693;741
30/07/19;ES24;1=;846;888;966;914;711;767;815;739;725;553;519;377
30/07/19;ES24;2-;142;95;59;62;96;324;930;925;847;696;775;740
30/07/19;ES24;2=;641;638;576;677;614;618;640;583;456;376;334;258
30/07/19;ES25;1-;110;89;70;4;19;98;135;175;272;297;292;277
30/07/19;ES25;1=;273;188;247;254;262;262;259;168;158;135;128;104
30/07/19;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
30/07/19;ES26;1-;252;182;146;81;85;127;255;317;352;393;588;620
30/07/19;ES26;1=;578;535;516;349;553;543;390;511;316;396;372;236
30/07/19;ES26;2-;137;92;73;47;56;85;176;267;344;395;381;370
